id;name;geoid;geoname;value;datetime
1192;Demanda en barras de central ;;;21360.37;2022-01-01T00:00:00+01:00
1192;Demanda en barras de central ;;;20658.12;2022-01-01T01:00:00+01:00
1192;Demanda en barras de central ;;;19346.424;2022-01-01T02:00:00+01:00
1192;Demanda en barras de central ;;;18220.474;2022-01-01T03:00:00+01:00
1192;Demanda en barras de central ;;;17532.327;2022-01-01T04:00:00+01:00
1192;Demanda en barras de central ;;;17293.922;2022-01-01T05:00:00+01:00
1192;Demanda en barras de central ;;;17416.154;2022-01-01T06:00:00+01:00
1192;Demanda en barras de central ;;;17736.079;2022-01-01T07:00:00+01:00
1192;Demanda en barras de central ;;;17705.27;2022-01-01T08:00:00+01:00
1192;Demanda en barras de central ;;;18522.753;2022-01-01T09:00:00+01:00
1192;Demanda en barras de central ;;;20035.764;2022-01-01T10:00:00+01:00
1192;Demanda en barras de central ;;;21138.199;2022-01-01T11:00:00+01:00
1192;Demanda en barras de central ;;;21743.089;2022-01-01T12:00:00+01:00
1192;Demanda en barras de central ;;;22353.995;2022-01-01T13:00:00+01:00
1192;Demanda en barras de central ;;;22528.437;2022-01-01T14:00:00+01:00
1192;Demanda en barras de central ;;;21141.171;2022-01-01T15:00:00+01:00
1192;Demanda en barras de central ;;;20528.342;2022-01-01T16:00:00+01:00
1192;Demanda en barras de central ;;;20939.161;2022-01-01T17:00:00+01:00
1192;Demanda en barras de central ;;;23131.751;2022-01-01T18:00:00+01:00
1192;Demanda en barras de central ;;;24210.828;2022-01-01T19:00:00+01:00
1192;Demanda en barras de central ;;;24913.956;2022-01-01T20:00:00+01:00
1192;Demanda en barras de central ;;;25206.429;2022-01-01T21:00:00+01:00
1192;Demanda en barras de central ;;;24195.302;2022-01-01T22:00:00+01:00
1192;Demanda en barras de central ;;;22514.27;2022-01-01T23:00:00+01:00
1192;Demanda en barras de central ;;;21018.711;2022-01-02T00:00:00+01:00
1192;Demanda en barras de central ;;;19482.529;2022-01-02T01:00:00+01:00
1192;Demanda en barras de central ;;;18383.727;2022-01-02T02:00:00+01:00
1192;Demanda en barras de central ;;;17820.016;2022-01-02T03:00:00+01:00
1192;Demanda en barras de central ;;;17509.117;2022-01-02T04:00:00+01:00
1192;Demanda en barras de central ;;;17673.829;2022-01-02T05:00:00+01:00
1192;Demanda en barras de central ;;;18285.773;2022-01-02T06:00:00+01:00
1192;Demanda en barras de central ;;;19191.118;2022-01-02T07:00:00+01:00
